name,Yr,Month,Day,CaptureDate,time,LocationID,Province,Country,Latitude,Longitude,SpeciesID,MetalOut,AgeID,SexID,tarsus,Culmen,bill,Tot_Head,Wing,Weight,Release Time,FatScore,Nanotag_freq,Full_nano_id,TrackerID,id,Burst,blood,comments,Include_in_analysis
Lindsay Tudor,2013,8,20,8-20-13,12:00,RASPBERRY I LEDGE,Maine,US,44.541373,-67.766239,SESA,131153456,AHY,U,20.62,18.31,18.3,,93.5,34,12:00,3,166.3,,80,80@166.3:6.1,6.1,N,,Y
Lindsay Tudor,2013,8,20,8-20-13,12:00,RASPBERRY I LEDGE,Maine,US,44.541373,-67.766239,SESA,131153457,HY,U,22,18.01,18.0,,93.5,24,12:00,1,166.3,,81,81@166.3:6.1,6.1,N,,Y
Lindsay Tudor,2013,8,20,8-20-13,12:00,RASPBERRY I LEDGE,Maine,US,44.541373,-67.766239,SESA,131153458,AHY,U,22.11,16.38,16.4,,96.5,34,12:00,2,166.3,,82,82@166.3:6,6,N,,Y
Lindsay Tudor,2014,5,8,5-8-14,17:58,DRYLEDGE,Maine,US,44.524787,-67.814731,SESA,257156203,AHY,U,,19.8,19.8,,98.0,27.0,17:58,1,166.38,,7,7@166.38:5.9 / 6.1,5.9 / 6.1,,,Y
Lindsay Tudor,2014,5,8,5-8-14,17:58,DRYLEDGE,Maine,US,44.524787,-67.814731,SESA,257156202,AHY,U,,19.2,19.2,,98.5,23.0,17:58,0,166.38,,8,8@166.38:5.9 / 6.1,5.9 / 6.1,N,,Y
Lindsay Tudor,2014,5,8,5-8-14,17:58,DRYLEDGE,Maine,US,44.524787,-67.814731,SESA,257156206,AHY,U,,19.1,19.1,,100.0,28.0,17:58,1,166.38,,9,9@166.38:5.9 / 6.1,5.9 / 6.1,,,Y
Lindsay Tudor,2014,5,8,5-8-14,17:58,DRYLEDGE,Maine,US,44.524787,-67.814731,SESA,257156201,AHY,U,,20.5,20.5,,97.0,24.0,17:58,1,166.38,,10,10@166.38:5.9 / 6.1,5.9 / 6.1,,,Y
Lindsay Tudor,2014,5,8,5-8-14,17:58,DRYLEDGE,Maine,US,44.524787,-67.814731,SESA,257156204,AHY,U,,18.8,18.8,,94.5,26.0,17:58,1,166.38,,11,11@166.38:5.9 / 6.1,5.9 / 6.1,,,Y
Lindsay Tudor,2014,8,19,8-19-14,10:02,LOWRWASS,Maine,US,44.569526,-67.766257,SESA,257156240,AHY,U,,18.8,18.8,,99.0,29.0,10:02,1,166.38,,27,27@166.38:5.9 / 6.1,5.9 / 6.1,,,Y
Lindsay Tudor,2014,8,19,8-19-14,10:02,LOWRWASS,Maine,US,44.569526,-67.766257,SESA,257156244,HY,U,,20.1,20.1,,101.5,25.0,10:02,1,166.38,,28,28@166.38:5.9 / 6.1,5.9 / 6.1,,,Y
Lindsay Tudor,2014,8,19,8-19-14,10:02,LOWRWASS,Maine,US,44.569526,-67.766257,SESA,257156236,HY,U,,19.5,19.5,,98.0,31.0,10:02,3,166.38,,29,29@166.38:5.9 / 6.1,5.9 / 6.1,,,Y
Lindsay Tudor,2014,5,8,5-8-14,17:58,DRYLEDGE,Maine,US,44.524787,-67.814731,SESA,257156207,AHY,U,,17.7,17.7,,94.0,21.0,17:58,1,166.38,,30,30@166.38:5.9 / 6.1,5.9 / 6.1,,,Y
Lindsay Tudor,2014,5,8,5-8-14,17:58,DRYLEDGE,Maine,US,44.524787,-67.814731,SESA,257156205,AHY,U,,18.0,18.0,,97.5,26.0,17:58,1,166.38,,31,31@166.38:5.9 / 6.1,5.9 / 6.1,,,Y
Lindsay Tudor,2014,8,8,8-8-14,8:02,DRYLEDGE,Maine,US,44.524787,-67.814731,SESA,257156211,AHY,U,,18.5,18.5,,95.5,30.0,8:02,1,166.38,,175,175@166.38:6.7 / 7.1,6.7 / 7.1,,,Y
Lindsay Tudor,2014,8,8,8-8-14,8:02,DRYLEDGE,Maine,US,44.524787,-67.814731,SESA,257156212,AHY,U,,18.5,18.5,,98.0,26.0,8:02,1,166.38,,176,176@166.38:6.7 / 7.1,6.7 / 7.1,,,Y
Lindsay Tudor,2014,8,8,8-8-14,10:04,RASBERRY,Maine,US,44.541373,-67.766239,SESA,257156217,AHY,U,,20.4,20.4,,101.0,30.0,10:04,1,166.38,,177,177@166.38:6.7 / 7.1,6.7 / 7.1,,,Y
Lindsay Tudor,2014,8,8,8-8-14,10:04,RASBERRY,Maine,US,44.541373,-67.766239,SESA,257156219,AHY,U,,19.2,19.2,,101.0,29.0,10:04,2,166.38,,178,178@166.38:6.7 / 7.1,6.7 / 7.1,,,Y
Lindsay Tudor,2014,8,8,8-8-14,10:04,RASBERRY,Maine,US,44.541373,-67.766239,SESA,257156215,AHY,U,,20.2,20.2,,99.5,29.0,10:04,1,166.38,,179,179@166.38:6.7 / 7.1,6.7 / 7.1,,,Y
Lindsay Tudor,2014,8,8,8-8-14,10:04,RASBERRY,Maine,US,44.541373,-67.766239,SESA,257156220,AHY,U,,16.5,16.5,,96.5,24.0,10:04,1,166.38,,180,180@166.38:6.7 / 7.1,6.7 / 7.1,,,Y
Lindsay Tudor,2014,8,19,8-19-14,10:02,LOWRWASS,Maine,US,44.569526,-67.766257,SESA,257156234,HY,U,,18.3,18.3,,96.5,24.0,10:02,1,166.38,,181,181@166.38:6.7 / 7.1,6.7 / 7.1,,,Y
Lindsay Tudor,2014,8,19,8-19-14,10:02,LOWRWASS,Maine,US,44.569526,-67.766257,SESA,257156232,HY,U,,22.3,22.3,,100.5,27.0,10:02,1,166.38,,182,182@166.38:6.7 / 7.1,6.7 / 7.1,,,Y
Lindsay Tudor,2014,10,9,10-9-14,11:12,NARROWS,Maine,US,44.518244,-67.777281,SESA,257156261,HY,U,,18.3,18.3,,96.5,31.0,11:12,3,166.38,,183,183@166.38:6.7 / 7.1,6.7 / 7.1,,,Y
Lindsay Tudor,2014,10,9,10-9-14,11:12,NARROWS,Maine,US,44.518244,-67.777281,SESA,257156258,HY,U,,16.7,16.7,,93.5,27.0,11:12,2,166.38,,185,185@166.38:6.7 / 7.1,6.7 / 7.1,,,Y
Lindsay Tudor,2014,8,19,8-19-14,10:02,LOWRWASS,Maine,US,44.569526,-67.766257,SESA,257156229,HY,U,,19.5,19.5,,97.0,31.0,10:02,2,166.38,,186,186@166.38:6.7 / 7.1,6.7 / 7.1,,,Y
Lindsay Tudor,2014,8,19,8-19-14,10:02,LOWRWASS,Maine,US,44.569526,-67.766257,SESA,257156235,HY,U,,20.9,20.9,,102.5,25.0,10:02,1,166.38,,187,187@166.38:6.7 / 7.1,6.7 / 7.1,,,Y
Lindsay Tudor,2014,8,19,8-19-14,9:10,LOWRWASS,Maine,US,44.569526,-67.766257,SESA,257156227,HY,U,,20.2,20.2,,99.5,29.0,9:10,1,166.38,,188,188@166.38:6.7 / 7.1,6.7 / 7.1,,,Y
Lindsay Tudor,2014,8,18,8-18-14,10:39,LOWRWASS,Maine,US,44.569526,-67.766257,SESA,257156225,HY,U,,19.6,19.6,,96.5,23.0,10:39,1,166.38,,189,189@166.38:6.7 / 7.1,6.7 / 7.1,,,Y
Lindsay Tudor,2014,8,19,8-19-14,9:24,LOWRWASS,Maine,US,44.569526,-67.766257,SESA,257156228,HY,U,,16.9,16.9,,96.0,33.0,9:24,2,166.38,,190,190@166.38:6.7 / 7.1,6.7 / 7.1,,,Y
Lindsay Tudor,2014,10,9,10-9-14,11:12,NARROWS,Maine,US,44.518244,-67.777281,SESA,257156260,HY,U,,19.1,19.1,,96.5,30.0,11:12,2,166.38,,191,191@166.38:6.7 / 7.1,6.7 / 7.1,,,Y
Lindsay Tudor,2014,10,9,10-9-14,11:12,NARROWS,Maine,US,44.518244,-67.777281,SESA,257156250,HY,U,,17.0,17.0,,95.0,28.0,11:12,2,166.38,,192,192@166.38:6.7 / 7.1,6.7 / 7.1,,,Y
Lindsay Tudor,2014,10,9,10-9-14,11:12,NARROWS,Maine,US,44.518244,-67.777281,SESA,257156256,HY,U,,18.6,18.6,,99.0,27.0,11:12,1,166.38,,193,193@166.38:6.7 / 7.1,6.7 / 7.1,,,Y
Lindsay Tudor,2014,10,9,10-9-14,11:12,NARROWS,Maine,US,44.518244,-67.777281,SESA,257156255,HY,U,,17.4,17.4,,94.0,31.0,11:12,3,166.38,,194,194@166.38:6.7 / 7.1,6.7 / 7.1,,,Y
Lindsay Tudor,2014,10,9,10-9-14,11:12,NARROWS,Maine,US,44.518244,-67.777281,SESA,257156251,HY,U,,17.1,17.1,,95.5,27.0,11:12,2,166.38,,195,195@166.38:6.7 / 7.1,6.7 / 7.1,,,Y
Lindsay Tudor,2014,10,9,10-9-14,11:12,NARROWS,Maine,US,44.518244,-67.777281,SESA,257156252,HY,U,,18.7,18.7,,93.5,29.0,11:12,3,166.38,,196,196@166.38:6.7 / 7.1,6.7 / 7.1,,,Y
Lindsay Tudor,2014,8,19,8-19-14,10:02,LOWRWASS,Maine,US,44.569526,-67.766257,SESA,257156231,AHY,U,,17.1,17.1,,99.5,30.0,10:02,1,166.38,,407,407@166.38:5.9 / 6.1,5.9 / 6.1,,,Y
Lindsay Tudor,2014,8,19,8-19-14,10:02,LOWRWASS,Maine,US,44.569526,-67.766257,SESA,257156238,HY,U,,21.0,21.0,,99.0,32.0,10:02,3,166.38,,408,408@166.38:5.9 / 6.1,5.9 / 6.1,,,Y
Lindsay Tudor,2014,8,8,8-8-14,8:02,DRYLEDGE,Maine,US,44.524787,-67.814731,SESA,257156214,AHY,U,,19.3,19.3,,97.0,27.0,8:02,3,166.38,,409,409@166.38:5.9 / 6.1,5.9 / 6.1,,,Y
Lindsay Tudor,2014,8,19,8-19-14,10:02,LOWRWASS,Maine,US,44.569526,-67.766257,SESA,257156237,HY,U,,21.1,21.1,,99.5,27.0,10:02,2,166.38,,410,410@166.38:5.9 / 6.1,5.9 / 6.1,,,Y
Lindsay Tudor,2014,8,18,8-18-14,10:39,LOWRWASS,Maine,US,44.569526,-67.766257,SESA,257156226,HY,U,,19.6,19.6,,94.0,27.0,10:39,1,166.38,,411,411@166.38:5.9 / 6.1,5.9 / 6.1,,,Y
Lindsay Tudor,2014,8,8,8-8-14,10:04,RASBERRY,Maine,US,44.541373,-67.766239,SESA,257156221,AHY,U,,20.3,20.3,,97.5,25.0,10:04,1,166.38,,412,412@166.38:5.9 / 6.1,5.9 / 6.1,,,Y
Lindsay Tudor,2014,8,19,8-19-14,10:02,LOWRWASS,Maine,US,44.569526,-67.766257,SESA,257156243,HY,U,,19.4,19.4,,98.0,27.0,10:02,1,166.38,,413,413@166.38:5.9 / 6.1,5.9 / 6.1,,,Y
Lindsay Tudor,2014,8,18,8-18-14,10:39,LOWRWASS,Maine,US,44.569526,-67.766257,SESA,257156224,HY,U,,19.5,19.5,,94.0,25.0,10:39,2,166.38,,414,414@166.38:5.9 / 6.1,5.9 / 6.1,,,Y
Lindsay Tudor,2014,8,19,8-19-14,10:02,LOWRWASS,Maine,US,44.569526,-67.766257,SESA,257156239,AHY,U,,20.1,20.1,,97.0,33.0,10:02,2,166.38,,415,415@166.38:5.9 / 6.1,5.9 / 6.1,,,Y
Lindsay Tudor,2014,8,19,8-19-14,10:02,LOWRWASS,Maine,US,44.569526,-67.766257,SESA,257156230,AHY,U,,20.8,20.8,,101.0,27.8,10:02,1,166.38,,416,416@166.38:5.9 / 6.1,5.9 / 6.1,,,Y
Lindsay Tudor,2014,8,4,8-4-14,10:05,"Rachel Carson NWR, Oxcart",Maine,US,43.307107,-70.569665,SESA,197100627,AHY,U,22.0,18.9,20.7,,96,34.0,10:05,2,166.38,380-437,437,437@166.38:10.1,10.1,Y,Bled at 10:08; Vial A5-1,Y
Lindsay Tudor,2014,8,4,8-4-14,13:50,"Rachel Carson NWR, Oxcart",Maine,US,43.307107,-70.569665,SESA,197100638,AHY,U,21.0,14.1,18.6,,91,29.0,13:50,1,166.38,380-438,438,438@166.38:10.1,10.1,Y,Bled at 14:19; Vial A7-1; Nanotag 380438,Y
Lindsay Tudor,2014,8,6,8-6-14,14:01,"Rachel Carson NWR, Oxcart",Maine,US,43.307107,-70.569665,SESA,197100641,AHY,U,21.2,16.3,20.1,,96,28.3,13:28,1,166.38,380-439,439,439@166.38:10.1,10.1,Y,"Bled at 13:33, Vial 83-2, Nanotag ID 380439",Y
Lindsay Tudor,2014,8,7,8-7-14,14:11,"Rachel Carson NWR, Oxcart",Maine,US,43.307107,-70.569665,SESA,197115003,AHY,U,19.7,15.7,19.1,,95,28.2,15:03,2,166.38,380-440,440,440@166.38:10.1,10.1,N,Did not bleed; Nanotag ID 380440; VJ5 GREEN FLAG IS UPSIDE DOWN,Y
Lindsay Tudor,2014,8,6,8-6-14,14:41,"Rachel Carson NWR, Oxcart",Maine,US,43.307107,-70.569665,SESA,197100644,AHY,U,21.6,15.1,18.4,,95,30.2,14:04,2,166.38,380-441,441,441@166.38:10.1,10.1,Y,"Bled at 14:08; Vial 83-3, Nanotag 380441",Y
Lindsay Tudor,2014,8,6,8-6-14,15:20,"Rachel Carson NWR, Oxcart",Maine,US,43.307107,-70.569665,SESA,197100647,AHY,U,20.9,16.4,20.9,,98,26.3,14:56,0.5,166.38,380-442,442,442@166.38:10.1,10.1,Y,"Bled at 15:00, Vial A7-1, Nanotag 380442",Y
Lindsay Tudor,2014,8,8,8-8-14,17:27,"Rachel Carson NWR, Oxcart",Maine,US,43.307107,-70.569665,SESA,246115037,AHY,U,22.6,17.6,21.6,,96,29.5,19:08,1,166.38,380-443,443,443@166.38:10.1,10.1,N,Did not bleed; Nanotag ID 380443,Y
Lindsay Tudor,2014,8,6,8-6-14,15:28,"Rachel Carson NWR, Oxcart",Maine,US,43.307107,-70.569665,SESA,197100648,AHY,U,20.2,15.2,18.1,,96,25.4,14:34,2,166.38,380-444,444,444@166.38:10.1,10.1,N,Did not bleed; Nanotag 380444,Y
Lindsay Tudor,2014,8,7,8-7-14,14:11,"Rachel Carson NWR, Oxcart",Maine,US,43.307107,-70.569665,SESA,246115007,AHY,U,22.0,15.6,20.3,,92,30.3,15:27,1,166.38,380-445,445,445@166.38:10.1,10.1,N,Did not bleed; Nanotag ID 380445,Y
Lindsay Tudor,2014,8,8,8-8-14,16:38,"Rachel Carson NWR, Oxcart",Maine,US,43.307107,-70.569665,SESA,246115024,AHY,U,21.9,15.4,19.5,,98,27.9,17:00,1,166.38,380-446,446,446@166.38:10.1,10.1,Y,Bled at 16:48; Vial A5-3; 380446,Y
Lindsay Tudor,2014,8,7,8-7-14,16:06,"Rachel Carson NWR, Oxcart",Maine,US,43.307107,-70.569665,SESA,246115016,AHY,U,21.6,16.0,20.5,,96,28.2,16:48,2,166.38,380-447,447,447@166.38:10.1,10.1,N,Did not bleed; Nanotag ID 380447,Y
Lindsay Tudor,2014,8,8,8-8-14,14:39,"Rachel Carson NWR, Oxcart",Maine,US,43.307107,-70.569665,SESA,246115021,AHY,U,20.1,13.9,17.5,,95,29.9,14:49,1,166.38,380-448,448,448@166.38:10.1,10.1,N,Bled at 14:43; Vial A9-1; Nanotag ID 380448,Y
Lindsay Tudor,2014,8,8,8-8-14,17:27,"Rachel Carson NWR, Oxcart",Maine,US,43.307107,-70.569665,SESA,246115039,AHY,U,23.3,15.2,18.9,,94,28.3,18:41,1,166.38,380-449,449,449@166.38:10.1,10.1,N,Did not bleed; Nantotag ID 380449,Y
Lindsay Tudor,2014,8,8,8-8-14,17:27,"Rachel Carson NWR, Oxcart",Maine,US,43.307107,-70.569665,SESA,246115035,AHY,U,21.5,16.3,20.8,,95,26.3,18:55,1,166.38,380-450,450,450@166.38:10.1,10.1,N,Did not bleed; Nanotag ID 380450,Y
Lindsay Tudor,2014,8,7,8-7-14,14:11,"Rachel Carson NWR, Oxcart",Maine,US,43.307107,-70.569665,SESA,246115004,AHY,U,20.1,15.2,18.8,,95,23.3,15:15,1,166.38,380-451,451,451@166.38:10.1,10.1,N,Did not bleed; Nanotag ID 380451,Y
Lindsay Tudor,2014,8,8,8-8-14,17:27,"Rachel Carson NWR, Oxcart",Maine,US,43.307107,-70.569665,SESA,246115034,HY,U,22.5,19.1,23.4,,95,25.8,18:32,1,166.38,380-452,452,452@166.38:10.1,10.1,N,Did not bleed; Nanotag ID 380452,Y
Lindsay Tudor,2014,8,8,8-8-14,17:27,"Rachel Carson NWR, Oxcart",Maine,US,43.307107,-70.569665,SESA,246115033,AHY,U,21.1,15.1,18.7,,96,25.7,18:31,2,166.38,380-453,453,453@166.38:10.1,10.1,N,Did not bleed; Nanotag ID 380453,Y
Lindsay Tudor,2014,8,8,8-8-14,17:27,"Rachel Carson NWR, Oxcart",Maine,US,43.307107,-70.569665,SESA,246115031,HY,U,21,18.3,22.4,,96,27.3,18:19,2,166.38,380-454,454,454@166.38:10.1,10.1,N,Did not bleed; Nanotag ID 380454,Y
Lindsay Tudor,2014,8,8,8-8-14,17:27,"Rachel Carson NWR, Oxcart",Maine,US,43.307107,-70.569665,SESA,246115036,AHY,U,21.3,16.7,21,,95,29.2,19:00,1,166.38,380-455,455,455@166.38:10.1,10.1,N,Did not bleed; Nanotag ID 380455,Y
Lindsay Tudor,2014,8,8,8-8-14,17:27,"Rachel Carson NWR, Oxcart",Maine,US,43.307107,-70.569665,SESA,246115038,AHY,U,21.1,14.6,18.9,,90,23.1,18:43,1,166.38,380-456,456,456@166.38:10.1,10.1,N,Did not bleed; Nantotag ID 380456,Y
Lindsay Tudor,2014,8,10,8-10-14,6:30,"Rachel Carson NWR, Oxcart",Maine,US,43.307107,-70.569665,SESA,246115040,HY,U,21.6,17.8,14.1,,91,29.7,6:54,2,166.38,,457,457@166.38:10.1,10.1,Y,Bled at 6:42; end at 6:43. 1 tube at A5-1. Nanotag 380457,Y
Lindsay Tudor,2014,8,10,8-10-14,6:30,"Rachel Carson NWR, Oxcart",Maine,US,43.307107,-70.569665,SESA,246115050,HY,U,20.6,19.0,15.7,,96,23.4,7:31,0.5,166.38,380-458,458,458@166.38:10.1,10.1,N,Nanotag 380458,Y
Lindsay Tudor,2014,8,10,8-10-14,6:30,"Rachel Carson NWR, Oxcart",Maine,US,43.307107,-70.569665,SESA,546115053,HY,U,21.3,18.5,15.2,,94,26.7,7:43,2,166.38,380-459,459,459@166.38:10.1,10.1,N,Nanotag 380459,Y
Lindsay Tudor,2014,8,10,8-10-14,7:32,"Rachel Carson NWR, Oxcart",Maine,US,43.307107,-70.569665,SESA,246115056,HY,U,21.6,19.5,16.2,,96,28.6,8:11,2,166.38,380-460,460,460@166.38:10.1,10.1,N,Nanotag 380460,Y
Lindsay Tudor,2014,8,10,8-10-14,8:40,"Rachel Carson NWR, Oxcart",Maine,US,43.307107,-70.569665,SESA,246115070,HY,U,22.2,20.4,17.1,,96,30.8,9:24,3,166.38,380-461,461,461@166.38:10.1,10.1,N,Nanotag 380461,Y
Lindsay Tudor,2014,8,10,8-10-14,7:32,"Rachel Carson NWR, Oxcart",Maine,US,43.307107,-70.569665,SESA,246115055,HY,U,21.9,17.4,13.8,,94,22.2,8:12,3,166.38,380-462,462,462@166.38:10.1,10.1,N,Nanotag 380462,Y
Lindsay Tudor,2014,8,10,8-10-14,8:40,"Rachel Carson NWR, Oxcart",Maine,US,43.307107,-70.569665,SESA,246115069,AHY,U,20.2,18.3,15.1,,96,29.6,9:17,2,166.38,380-463,463,463@166.38:10.1,10.1,N,Nanotag 380463,Y
Lindsay Tudor,2014,8,10,8-10-14,7:32,"Rachel Carson NWR, Oxcart",Maine,US,43.307107,-70.569665,SESA,246115054,HY,U,20.4,20.1,16.4,,97,29.0,8:09,2,166.38,380-464,464,464@166.38:10.1,10.1,N,Nanotag 380464,Y
Lindsay Tudor,2014,8,10,8-10-14,8:40,"Rachel Carson NWR, Oxcart",Maine,US,43.307107,-70.569665,SESA,246115067,HY,U,21.7,18.3,13.5,,93,29.2,9:14,2,166.38,380-465,465,465@166.38:10.1,10.1,N,Nanotag 380465,Y
Lindsay Tudor,2014,8,10,8-10-14,8:40,"Rachel Carson NWR, Oxcart",Maine,US,43.307107,-70.569665,SESA,246115065,HY,U,20.7,20.4,16.6,,96,29.4,9:14,2,166.38,380-466,466,466@166.38:10.1,10.1,N,Nanotag 380466,Y
Lindsay Tudor,2015,8,6,8-6-15,17:04,Popham Beach,Maine,US,43.735089,-69.807323,SESA,257156299,AHY,U,21.5,19.1,15.5,,96,25.4,17:13,2,166.38,380-60,60,60@166.38:10.1,10.1,N,,Y
Lindsay Tudor,2015,8,6,8-6-15,17:04,Popham Beach,Maine,US,43.735089,-69.807323,SESA,257156298,AHY,U,21.3,20.8,17.4,,94,28.7,17:36,1,166.38,380-61,61,61@166.38:10.1,10.1,N,,Y
Lindsay Tudor,2015,8,6,8-6-15,17:04,Popham Beach,Maine,US,43.735089,-69.807323,SESA,257156269,AHY,U,20.3,18.9,15.5,,94.5,30.1,17:40,2,166.38,380-62,62,62@166.38:10.1,10.1,N,,Y
Lindsay Tudor,2015,8,6,8-6-15,17:04,Popham Beach,Maine,US,43.735089,-69.807323,SESA,257156267,AHY,U,21.5,22.7,18.3,,95,30.1,17:11,2,166.38,380-63,63,63@166.38:10.1,10.1,N,,Y
Lindsay Tudor,2015,8,6,8-6-15,17:04,Popham Beach,Maine,US,43.735089,-69.807323,SESA,257156300,AHY,U,20.8,19,15.5,,92,25.4,17:22,2,166.38,380-64,64,64@166.38:10.1,10.1,N,,Y
Lindsay Tudor,2015,8,10,8-10-15,9:00,Popham Beach,Maine,US,43.735089,-69.807323,SESA,257156293,AHY,U,20.8,19.9,16.2,,94,27.4,9:26,1,166.38,380-65,65,65@166.38:10.1,10.1,N,,Y
Lindsay Tudor,2015,8,6,8-6-15,17:04,Popham Beach,Maine,US,43.735089,-69.807323,SESA,257156297,AHY,U,21.5,20.8,16.9,,94,29.7,17:47,2,166.38,380-66,66,66@166.38:10.1,10.1,N,,Y
Lindsay Tudor,2015,8,6,8-6-15,17:04,Popham Beach,Maine,US,43.735089,-69.807323,SESA,257156277,AHY,U,20.1,18.3,15.1,,94,22,18:25,0.5,166.38,380-67,67,67@166.38:10.1,10.1,N,,Y
Lindsay Tudor,2015,8,6,8-6-15,17:04,Popham Beach,Maine,US,43.735089,-69.807323,SESA,257156270,AHY,U,22.9,22.9,17.9,,98,27.6,17:47,2,166.38,380-68,68,68@166.38:10.1,10.1,N,,Y
Lindsay Tudor,2015,8,6,8-6-15,17:04,Popham Beach,Maine,US,43.735089,-69.807323,SESA,257156271,AHY,U,21.1,17.6,13.8,,92,29,17:47,2,166.38,380-69,69,69@166.38:10.1,10.1,N,,Y
Lindsay Tudor,2015,8,6,8-6-15,17:04,Popham Beach,Maine,US,43.735089,-69.807323,SESA,257156278,AHY,U,20.4,21.6,17.9,,96,28.4,18:25,1,166.38,380-70,70,70@166.38:10.1,10.1,N,,Y
Lindsay Tudor,2015,8,10,8-10-15,9:00,Popham Beach,Maine,US,43.735089,-69.807323,SESA,257156302,AHY,U,19.4,17,14,,91,26.3,9:22,1,166.38,380-71,71,71@166.38:10.1,10.1,N,,Y
Lindsay Tudor,2015,8,10,8-10-15,9:00,Popham Beach,Maine,US,43.735089,-69.807323,SESA,257156307,AHY,U,21.5,18.2,14.8,,95,28.2,9:45,1,166.38,380-72,72,72@166.38:10.1,10.1,Y,,Y
Lindsay Tudor,2015,8,10,8-10-15,9:00,Popham Beach,Maine,US,43.735089,-69.807323,SESA,257156294,AHY,U,21.7,20.2,15.5,,94,25.4,9:30,1,166.38,380-73,73,73@166.38:10.1,10.1,N,,Y
Lindsay Tudor,2015,8,10,8-10-15,9:00,Popham Beach,Maine,US,43.735089,-69.807323,SESA,257156295,AHY,U,21.1,17.8,14.1,,93,27.5,9:30,2,166.38,380-74,74,74@166.38:10.1,10.1,N,,Y
Lindsay Tudor,2015,8,10,8-10-15,9:00,Popham Beach,Maine,US,43.735089,-69.807323,SESA,257156301,HY,U,22.4,18.8,15.6,,95,24,9:24,1,166.38,380-75,75,75@166.38:10.1,10.1,N,,Y
Lindsay Tudor,2015,8,10,8-10-15,9:00,Popham Beach,Maine,US,43.735089,-69.807323,SESA,257156308,AHY,U,20.8,17.2,14.6,,93,26.3,9:46,2,166.38,380-76,76,76@166.38:10.1,10.1,N,,Y
Lindsay Tudor,2015,8,10,8-10-15,9:00,Popham Beach,Maine,US,43.735089,-69.807323,SESA,257156315,AHY,U,20.5,17,13.9,,93,30.1,10:00,2,166.38,380-77,77,77@166.38:10.1,10.1,N,,Y
Lindsay Tudor,2015,8,10,8-10-15,9:00,Popham Beach,Maine,US,43.735089,-69.807323,SESA,257156314,AHY,U,20.8,19.7,15.6,,95,26.4,9:56,1,166.38,380-78,78,78@166.38:10.1,10.1,N,,Y
Lindsay Tudor,2015,8,10,8-10-15,9:00,Popham Beach,Maine,US,43.735089,-69.807323,SESA,257156319,HY,U,20.3,17.3,14,,94,22.1,10:04,0.5,166.38,380-79,79,79@166.38:10.1,10.1,N,,Y
Lindsay Tudor,2015,9,9,9-9-15,9:20,Popham Beach,Maine,US,43.735089,-69.807323,SAND,241153903,HY,U,25.2,24.8,18.5,,124,45.4,10:00,1,166.38,380-80,80,80@166.38:10.1,10.1,N,,Y
Lindsay Tudor,2015,9,9,9-9-15,9:20,Popham Beach,Maine,US,43.735089,-69.807323,SAND,241153904,HY,U,25.8,27.3,20.3,,121,44.4,10:00,1,166.38,380-81,81,81@166.38:10.1,10.1,N,,Y
Lindsay Tudor,2015,9,9,9-9-15,10:05,Popham Beach,Maine,US,43.735089,-69.807323,SESA,257156336,HY,U,23.7,19.1,14.7,,97,33.1,10:30,2,166.38,380-267,267,267@166.38:8.9,8.9,N,,Y
Lindsay Tudor,2015,8,10,8-10-15,9:00,Popham Beach,Maine,US,43.735089,-69.807323,SESA,257156322,AHY,U,21.2,20.4,15.6,,96,21.7,10:13,1,166.38,380-268,268,268@166.38:8.9,8.9,N,,Y
Lindsay Tudor,2015,9,9,9-9-15,10:05,Popham Beach,Maine,US,43.735089,-69.807323,SEPL,257156335,HY,U,24.4,13.2,8.1,,122,41.5,10:30,1,166.38,380-269,269,269@166.38:8.9,8.9,N,,Y
Lindsay Tudor,2015,9,9,9-9-15,9:20,Popham Beach,Maine,US,43.735089,-69.807323,SAND,241153905,HY,U,26.2,28.6,21.8,,125,51.4,10:00,1,166.38,380-270,270,270@166.38:8.9,8.9,N,,Y
Lindsay Tudor,2015,9,9,9-9-15,9:20,Popham Beach,Maine,US,43.735089,-69.807323,SAND,241153902,HY,U,24.3,23.5,17.5,,122,49.6,10:00,2,166.38,380-271,271,271@166.38:8.9,8.9,N,,Y
Lindsay Tudor,2015,9,9,9-9-15,12:00,Popham Beach,Maine,US,43.735089,-69.807323,SEPL,257156340,HY,U,24.4,12,8.1,,115,42.1,12:30,1,166.38,380-272,272,272@166.38:8.9,8.9,N,,Y
Lindsay Tudor,2015,9,9,9-9-15,12:00,Popham Beach,Maine,US,43.735089,-69.807323,SESA,257156343,HY,U,20.6,17.5,14.8,,94,29.3,12:30,1,166.38,380-273,273,273@166.38:8.9,8.9,N,,Y
Lindsay Tudor,2015,8,7,8-7-15,10:44,RCNWR-Oxcart Lane,Maine,US,43.307107,-70.569665,SESA,257156283,AHY,U,21,19.7,16.1,,97,28.2,11:00,1,166.38,380-274,274,274@166.38:8.9,8.9,N,,Y
Lindsay Tudor,2015,8,7,8-7-15,10:44,RCNWR-Oxcart Lane,Maine,US,43.307107,-70.569665,SESA,257156284,AHY,U,21.8,18.8,15.7,,97,24,11:00,0,166.38,380-275,275,275@166.38:8.9,8.9,N,,Y
